sample_base,carrageenan,matrix,point_index,delay_time_mean,corr_mean,corr_std,n
i_2S-20ug_mL,iota,water,161,4190000.0,0.0,,1
i_2S-20ug_mL,iota,water,162,4720000.0,0.0,,1
i_2S-20ug_mL,iota,water,163,5240000.0,0.0,,1
i_2S-20ug_mL,iota,water,164,5770000.0,0.0,,1
i_2S-20ug_mL,iota,water,165,6290000.0,0.0,,1
i_2S-20ug_mL,iota,water,166,6820000.0,0.0,,1
i_2S-20ug_mL,iota,water,167,7340000.0,0.0,,1
i_2S-20ug_mL,iota,water,168,7860000.0,0.0,,1
i_2S-20ug_mL,iota,water,169,8390000.0,0.0,,1
i_2S-20ug_mL,iota,water,170,9440000.0,0.0,,1
i_2S-20ug_mL,iota,water,171,10500000.0,0.0,,1
i_2S-20ug_mL,iota,water,172,11500000.0,0.0,,1
i_2S-20ug_mL,iota,water,173,12600000.0,0.0,,1
i_2S-20ug_mL,iota,water,174,13600000.0,0.0,,1
i_2S-20ug_mL,iota,water,175,14700000.0,0.0,,1
i_2S-20ug_mL,iota,water,176,15700000.0,0.0,,1
i_2S-20ug_mL,iota,water,177,16800000.0,0.0,,1
i_2S-20ug_mL,iota,water,178,18900000.0,0.0,,1
i_2S-20ug_mL,iota,water,179,21000000.0,0.0,,1
i_2S-20ug_mL,iota,water,180,23100000.0,0.0,,1
i_2S-20ug_mL,iota,water,181,25200000.0,0.0,,1
i_2S-20ug_mL,iota,water,182,27300000.0,0.0,,1
i_2S-20ug_mL,iota,water,183,29400000.0,0.0,,1
i_2S-20ug_mL,iota,water,184,31500000.0,0.0,,1
i_2S-20ug_mL,iota,water,185,33600000.0,0.0,,1
i_2S-20ug_mL,iota,water,186,37700000.0,0.0,,1
i_2S-20ug_mL,iota,water,187,41900000.0,0.0,,1
i_2S-20ug_mL,iota,water,188,46100000.0,0.0,,1
i_2S-20ug_mL,iota,water,189,50300000.0,0.0,,1
i_2S-20ug_mL,iota,water,190,54500000.0,0.0,,1
i_2S-20ug_mL,iota,water,191,58700000.0,0.0,,1
i_2S-20ug_mL,iota,water,192,62900000.0,0.0,,1
k_1s-100ug_mL,kappa,water,1,0.5,0.08113333333333334,0.009088637595004731,3
k_1s-100ug_mL,kappa,water,2,1.0,0.0872,0.007947326594522219,3
k_1s-100ug_mL,kappa,water,3,1.5,0.08736666666666666,0.008113158036999735,3
k_1s-100ug_mL,kappa,water,4,2.0,0.08739999999999999,0.00972471079261487,3
k_1s-100ug_mL,kappa,water,5,2.5,0.08639999999999999,0.008926925562588714,3
k_1s-100ug_mL,kappa,water,6,3.0,0.08686666666666666,0.0090046284394934,3
k_1s-100ug_mL,kappa,water,7,3.5,0.0863,0.008809653795694818,3
k_1s-100ug_mL,kappa,water,8,4.0,0.08656666666666667,0.00892263040438936,3
k_1s-100ug_mL,kappa,water,9,4.5,0.08660000000000001,0.008615683373940796,3
k_1s-100ug_mL,kappa,water,10,5.5,0.08623333333333333,0.008829684781085529,3
k_1s-100ug_mL,kappa,water,11,6.5,0.08600000000000001,0.009099999999999997,3
k_1s-100ug_mL,kappa,water,12,7.5,0.08523333333333333,0.00884835201228644,3
k_1s-100ug_mL,kappa,water,13,8.5,0.08543333333333332,0.009146766277397344,3
k_1s-100ug_mL,kappa,water,14,9.5,0.08546666666666668,0.009749529903197041,3
k_1s-100ug_mL,kappa,water,15,10.5,0.08543333333333335,0.008955631375471706,3
k_1s-100ug_mL,kappa,water,16,11.5,0.08576666666666666,0.008680053763274348,3
k_1s-100ug_mL,kappa,water,17,12.5,0.08496666666666668,0.008922630404389351,3
k_1s-100ug_mL,kappa,water,18,14.5,0.08460000000000001,0.008627861844049192,3
k_1s-100ug_mL,kappa,water,19,16.5,0.08456666666666666,0.009011844058422964,3
k_1s-100ug_mL,kappa,water,20,18.5,0.08453333333333334,0.009088637595004731,3
k_1s-100ug_mL,kappa,water,21,20.5,0.0842,0.008983874442577661,3
k_1s-100ug_mL,kappa,water,22,22.5,0.08393333333333335,0.009165878754016617,3
k_1s-100ug_mL,kappa,water,23,24.5,0.08376666666666667,0.009112811494447443,3
k_1s-100ug_mL,kappa,water,24,26.5,0.08336666666666666,0.00887937685501259,3
k_1s-100ug_mL,kappa,water,25,28.5,0.08313333333333334,0.00871913604282749,3
k_1s-100ug_mL,kappa,water,26,32.5,0.08283333333333333,0.0085330729126929,3
k_1s-100ug_mL,kappa,water,27,36.5,0.0822,0.009000555538409834,3
k_1s-100ug_mL,kappa,water,28,40.5,0.08193333333333334,0.008967348177322728,3
k_1s-100ug_mL,kappa,water,29,44.5,0.0815,0.008901123524589466,3
k_1s-100ug_mL,kappa,water,30,48.5,0.0813,0.008586035173466277,3
k_1s-100ug_mL,kappa,water,31,52.5,0.08106666666666668,0.00903567005447484,3
k_1s-100ug_mL,kappa,water,32,56.5,0.08053333333333333,0.008768884383622201,3
k_1s-100ug_mL,kappa,water,33,60.5,0.08026666666666667,0.00899462802640183,3
k_1s-100ug_mL,kappa,water,34,68.5,0.07956666666666666,0.008854565677283854,3
k_1s-100ug_mL,kappa,water,35,76.5,0.07883333333333332,0.008967348177322736,3
k_1s-100ug_mL,kappa,water,36,84.5,0.0785,0.009099999999999995,3
k_1s-100ug_mL,kappa,water,37,92.5,0.07803333333333333,0.008967348177322728,3
k_1s-100ug_mL,kappa,water,38,101.0,0.07740000000000001,0.009059801322324895,3
k_1s-100ug_mL,kappa,water,39,109.0,0.07686666666666667,0.009134732252963585,3
k_1s-100ug_mL,kappa,water,40,117.0,0.0764,0.009081299466486057,3
k_1s-100ug_mL,kappa,water,41,125.0,0.07593333333333334,0.009151138362702935,3
k_1s-100ug_mL,kappa,water,42,141.0,0.07513333333333333,0.008990179827641559,3
k_1s-100ug_mL,kappa,water,43,157.0,0.07433333333333333,0.009188217092196575,3
k_1s-100ug_mL,kappa,water,44,173.0,0.0735,0.009007219326740082,3
k_1s-100ug_mL,kappa,water,45,189.0,0.07263333333333333,0.009115005942583554,3
k_1s-100ug_mL,kappa,water,46,205.0,0.07186666666666668,0.00912432645916034,3
k_1s-100ug_mL,kappa,water,47,221.0,0.07106666666666667,0.009025704035327846,3
k_1s-100ug_mL,kappa,water,48,237.0,0.07046666666666666,0.008991292083640334,3
k_1s-100ug_mL,kappa,water,49,253.0,0.06986666666666667,0.009056121318386444,3
k_1s-100ug_mL,kappa,water,50,285.0,0.06846666666666666,0.009188217092196579,3
k_1s-100ug_mL,kappa,water,51,317.0,0.06723333333333333,0.009208872533233017,3
k_1s-100ug_mL,kappa,water,52,349.0,0.06613333333333334,0.009110616517740902,3
k_1s-100ug_mL,kappa,water,53,381.0,0.06496666666666667,0.009121586119383704,3
k_1s-100ug_mL,kappa,water,54,413.0,0.0639,0.009199456505685549,3
k_1s-100ug_mL,kappa,water,55,445.0,0.0629,0.00913290753265355,3
k_1s-100ug_mL,kappa,water,56,477.0,0.06186666666666666,0.009156600533676968,3
k_1s-100ug_mL,kappa,water,57,509.0,0.06093333333333334,0.009113908784562932,3
k_1s-100ug_mL,kappa,water,58,573.0,0.0592,0.009139474820797968,3
k_1s-100ug_mL,kappa,water,59,637.0,0.057499999999999996,0.00911098238391448,3
k_1s-100ug_mL,kappa,water,60,701.0,0.055833333333333325,0.009124874428359731,3
k_1s-100ug_mL,kappa,water,61,765.0,0.054299999999999994,0.009110982383914478,3
k_1s-100ug_mL,kappa,water,62,829.0,0.052833333333333336,0.009097985124923724,3
k_1s-100ug_mL,kappa,water,63,893.0,0.051300000000000005,0.008986656775464388,3
k_1s-100ug_mL,kappa,water,64,957.0,0.0501,0.009031611151948475,3
k_1s-100ug_mL,kappa,water,65,1020.0,0.04883333333333333,0.008975707957221718,3
k_1s-100ug_mL,kappa,water,66,1150.0,0.04646666666666666,0.008895129753597375,3
k_1s-100ug_mL,kappa,water,67,1280.0,0.044199999999999996,0.008815327560561774,3
k_1s-100ug_mL,kappa,water,68,1400.0,0.04206666666666667,0.008775724091682313,3
k_1s-100ug_mL,kappa,water,69,1530.0,0.0402,0.008697125962063559,3
k_1s-100ug_mL,kappa,water,70,1660.0,0.03846666666666667,0.008542443054146354,3
k_1s-100ug_mL,kappa,water,71,1790.0,0.036866666666666666,0.00844768212785811,3
k_1s-100ug_mL,kappa,water,72,1920.0,0.0353,0.008371977066380439,3
k_1s-100ug_mL,kappa,water,73,2040.0,0.0339,0.008296384754819412,3
k_1s-100ug_mL,kappa,water,74,2300.0,0.031233333333333335,0.008145141701243346,3
k_1s-100ug_mL,kappa,water,75,2560.0,0.028833333333333332,0.007900210967647212,3
k_1s-100ug_mL,kappa,water,76,2810.0,0.026833333333333334,0.007540778032360675,3
k_1s-100ug_mL,kappa,water,77,3070.0,0.024933333333333335,0.007256950691119054,3
k_1s-100ug_mL,kappa,water,78,3320.0,0.02323333333333333,0.006992376801441221,3
k_1s-100ug_mL,kappa,water,79,3580.0,0.021766666666666667,0.00673003219407852,3
k_1s-100ug_mL,kappa,water,80,3840.0,0.02033333333333333,0.006429100507328638,3
k_1s-100ug_mL,kappa,water,81,4090.0,0.019100000000000002,0.006128621378417827,3
k_1s-100ug_mL,kappa,water,82,4600.0,0.016866666666666665,0.005896043871388112,3
k_1s-100ug_mL,kappa,water,83,5120.0,0.01502,0.00561259298363956,3
k_1s-100ug_mL,kappa,water,84,5630.0,0.013396666666666666,0.005217282178810469,3
k_1s-100ug_mL,kappa,water,85,6140.0,0.012033333333333333,0.004891148467725482,3
k_1s-100ug_mL,kappa,water,86,6650.0,0.010896666666666666,0.004526812712420664,3
k_1s-100ug_mL,kappa,water,87,7160.0,0.00988,0.004210605657147199,3
k_1s-100ug_mL,kappa,water,88,7680.0,0.00918,0.003947302876648814,3
k_1s-100ug_mL,kappa,water,89,8190.0,0.008626666666666666,0.0039577939983447,3
k_1s-100ug_mL,kappa,water,90,9210.0,0.007676666666666668,0.0037477237536047573,3
k_1s-100ug_mL,kappa,water,91,10200.0,0.006893333333333334,0.003273596391330693,3
k_1s-100ug_mL,kappa,water,92,11300.0,0.006013333333333333,0.0030568829440024907,3
k_1s-100ug_mL,kappa,water,93,12300.0,0.0054466666666666665,0.002920348152760786,3
k_1s-100ug_mL,kappa,water,94,13300.0,0.00514,0.0028276492003075624,3
k_1s-100ug_mL,kappa,water,95,14300.0,0.004876666666666667,0.002780725325042611,3
k_1s-100ug_mL,kappa,water,96,15400.0,0.00485,0.0028026237706834647,3
k_1s-100ug_mL,kappa,water,97,16400.0,0.004633333333333333,0.0029842307774924732,3
k_1s-100ug_mL,kappa,water,98,18400.0,0.00441,0.0031736256868131127,3
k_1s-100ug_mL,kappa,water,99,20500.0,0.0041133333333333326,0.0035128383585547075,3
k_1s-100ug_mL,kappa,water,100,22500.0,0.00369,0.003422148447978258,3
k_1s-100ug_mL,kappa,water,101,24600.0,0.003703333333333333,0.003087107599895626,3
k_1s-100ug_mL,kappa,water,102,26600.0,0.0036866666666666667,0.002626296505220485,3
k_1s-100ug_mL,kappa,water,103,28700.0,0.0037733333333333334,0.0022186557491718564,3
k_1s-100ug_mL,kappa,water,104,30700.0,0.004156666666666667,0.002260405568329129,3
k_1s-100ug_mL,kappa,water,105,32800.0,0.004166666666666667,0.002464433673957028,3
k_1s-100ug_mL,kappa,water,106,36900.0,0.00411,0.0023872368964977064,3
k_1s-100ug_mL,kappa,water,107,41000.0,0.003586666666666667,0.002473667991734811,3
k_1s-100ug_mL,kappa,water,108,45100.0,0.0038499999999999997,0.0020602912415481458,3
k_1s-100ug_mL,kappa,water,109,49100.0,0.00365,0.0017760349095668135,3
k_1s-100ug_mL,kappa,water,110,53200.0,0.0035033333333333336,0.0016517970012484384,3
k_1s-100ug_mL,kappa,water,111,57300.0,0.003316666666666667,0.002276232267000302,3
k_1s-100ug_mL,kappa,water,112,61400.0,0.003076666666666667,0.002153702238781706,3
k_1s-100ug_mL,kappa,water,113,65500.0,0.00362,0.0024990398156091876,3
k_1s-100ug_mL,kappa,water,114,73700.0,0.0039633333333333335,0.002696114488172439,3
k_1s-100ug_mL,kappa,water,115,81900.0,0.004646666666666666,0.002447617889568005,3
k_1s-100ug_mL,kappa,water,116,90100.0,0.0039000000000000003,0.002263360333663202,3
k_1s-100ug_mL,kappa,water,117,98300.0,0.004556666666666666,0.0021232365231724265,3
k_1s-100ug_mL,kappa,water,118,106000.0,0.00429,0.001821208390053154,3
k_1s-100ug_mL,kappa,water,119,115000.0,0.004406666666666667,0.002345087063060417,3
k_1s-100ug_mL,kappa,water,120,123000.0,0.00422,0.0023797268750846176,3
k_1s-100ug_mL,kappa,water,121,131000.0,0.004113333333333333,0.0023382543346123262,3
k_1s-100ug_mL,kappa,water,122,147000.0,0.0029600000000000004,0.002255415704476671,3
k_1s-100ug_mL,kappa,water,123,164000.0,0.0035266666666666662,0.0021465398513266258,3
k_1s-100ug_mL,kappa,water,124,180000.0,0.00299,0.002179380645963435,3
k_1s-100ug_mL,kappa,water,125,197000.0,0.0030433333333333337,0.0020283572992284503,3
k_1s-100ug_mL,kappa,water,126,213000.0,0.00265,0.0012386686401132468,3
k_1s-100ug_mL,kappa,water,127,229000.0,0.0027366666666666668,0.0010150041050820107,3
k_1s-100ug_mL,kappa,water,128,246000.0,0.0022733333333333334,0.0008220908303425683,3
k_1s-100ug_mL,kappa,water,129,262000.0,0.0021466666666666665,0.001018642888029624,3
k_1s-100ug_mL,kappa,water,130,295000.0,0.00209,0.0007689603370785777,3
k_1s-100ug_mL,kappa,water,131,328000.0,0.0023599999999999997,0.0012388704532758864,3
k_1s-100ug_mL,kappa,water,132,360000.0,0.0017013333333333333,0.0008084957225201214,3
k_1s-100ug_mL,kappa,water,133,393000.0,0.0013076666666666668,0.0008525821563540568,3
k_1s-100ug_mL,kappa,water,134,426000.0,0.0010483333333333334,0.0006584134972290083,3
k_1s-100ug_mL,kappa,water,135,459000.0,0.0012126666666666666,0.0009078112872912152,3
k_1s-100ug_mL,kappa,water,136,492000.0,0.001129,0.000607192720641478,3
k_1s-100ug_mL,kappa,water,137,524000.0,0.0006173333333333333,0.0003647140432357017,3
k_1s-100ug_mL,kappa,water,138,590000.0,0.00046766666666666663,0.00031580426427351056,3
k_1s-100ug_mL,kappa,water,139,655000.0,0.0005073333333333333,0.00039179756677821945,3
k_1s-100ug_mL,kappa,water,140,721000.0,0.0003061333333333333,0.0002851193668156082,3
k_1s-100ug_mL,kappa,water,141,786000.0,0.00021806666666666666,0.00017873559615625906,3
k_1s-100ug_mL,kappa,water,142,852000.0,0.00032900000000000003,0.0002969057089380398,3
k_1s-100ug_mL,kappa,water,143,918000.0,0.00033266666666666666,0.0002888621355133506,3
k_1s-100ug_mL,kappa,water,144,983000.0,0.00020146666666666664,0.00023296663566556766,3
k_1s-100ug_mL,kappa,water,145,1050000.0,0.0004943333333333333,0.00020621913910530553,3
k_1s-100ug_mL,kappa,water,146,1180000.0,0.0003676666666666667,0.00015040057624003087,3
k_1s-100ug_mL,kappa,water,147,1310000.0,0.0003565666666666667,0.0002544607304346455,3
k_1s-100ug_mL,kappa,water,148,1440000.0,0.0003966666666666667,4.3247350593225175e-05,3
k_1s-100ug_mL,kappa,water,149,1570000.0,0.00031433333333333335,6.86245825731081e-05,3
k_1s-100ug_mL,kappa,water,150,1700000.0,0.000348,0.0001610248428038357,3
k_1s-100ug_mL,kappa,water,151,1840000.0,0.0005966666666666667,0.00041536770858280895,3
k_1s-100ug_mL,kappa,water,152,1970000.0,0.0007206666666666667,0.00022856581838353118,3
k_1s-100ug_mL,kappa,water,153,2100000.0,0.0006636666666666666,0.00010920775308252303,3
k_1s-100ug_mL,kappa,water,154,2360000.0,0.0003483333333333333,0.0003266715986022252,3
k_1s-100ug_mL,kappa,water,155,2620000.0,0.0003983333333333333,0.00030093243981553963,3
k_1s-100ug_mL,kappa,water,156,2880000.0,0.0005936666666666667,0.00022839950379397353,3
k_1s-100ug_mL,kappa,water,157,3150000.0,0.000516,0.00010050373127401794,3
k_1s-100ug_mL,kappa,water,158,3410000.0,0.0006389999999999999,0.00024941531628991826,3
k_1s-100ug_mL,kappa,water,159,3670000.0,0.0004980000000000001,0.0004253527947480773,3
k_1s-100ug_mL,kappa,water,160,3930000.0,0.0005210000000000001,0.0001871576875257867,3
k_1s-100ug_mL,kappa,water,161,4190000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,162,4720000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,163,5240000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,164,5770000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,165,6290000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,166,6820000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,167,7340000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,168,7860000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,169,8390000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,170,9440000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,171,10500000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,172,11500000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,173,12600000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,174,13600000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,175,14700000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,176,15700000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,177,16800000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,178,18900000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,179,21000000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,180,23100000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,181,25200000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,182,27300000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,183,29400000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,184,31500000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,185,33600000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,186,37700000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,187,41900000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,188,46100000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,189,50300000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,190,54500000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,191,58700000.0,0.0,0.0,3
k_1s-100ug_mL,kappa,water,192,62900000.0,0.0,0.0,3
k_1s-1mg_mL,kappa,water,1,0.5,0.8140000000000001,0.01931320791582798,3
k_1s-1mg_mL,kappa,water,2,1.0,0.8236666666666667,0.020207259421636887,3
k_1s-1mg_mL,kappa,water,3,1.5,0.8216666666666667,0.018583146486355093,3
k_1s-1mg_mL,kappa,water,4,2.0,0.8223333333333334,0.018770544300401447,3
k_1s-1mg_mL,kappa,water,5,2.5,0.8203333333333332,0.018175074506954107,3
k_1s-1mg_mL,kappa,water,6,3.0,0.819,0.01997498435543812,3
k_1s-1mg_mL,kappa,water,7,3.5,0.8166666666666668,0.019295940851208337,3
k_1s-1mg_mL,kappa,water,8,4.0,0.8163333333333332,0.018770544300401447,3
k_1s-1mg_mL,kappa,water,9,4.5,0.815,0.0183303027798233,3
k_1s-1mg_mL,kappa,water,10,5.5,0.8130000000000001,0.0183303027798233,3
k_1s-1mg_mL,kappa,water,11,6.5,0.8119999999999999,0.0183303027798233,3
k_1s-1mg_mL,kappa,water,12,7.5,0.8093333333333333,0.019425069712444593,3
k_1s-1mg_mL,kappa,water,13,8.5,0.8066666666666666,0.018876793513023623,3
k_1s-1mg_mL,kappa,water,14,9.5,0.8056666666666666,0.01921804707386612,3
k_1s-1mg_mL,kappa,water,15,10.5,0.805,0.018999999999999986,3
k_1s-1mg_mL,kappa,water,16,11.5,0.8013333333333333,0.019425069712444613,3
k_1s-1mg_mL,kappa,water,17,12.5,0.7999999999999999,0.018330302779823365,3
k_1s-1mg_mL,kappa,water,18,14.5,0.797,0.01931320791582795,3
k_1s-1mg_mL,kappa,water,19,16.5,0.794,0.019313207915827958,3
k_1s-1mg_mL,kappa,water,20,18.5,0.7913333333333333,0.019139836293274197,3
k_1s-1mg_mL,kappa,water,21,20.5,0.7886666666666667,0.018230011885167048,3
k_1s-1mg_mL,kappa,water,22,22.5,0.786,0.018681541692269422,3
k_1s-1mg_mL,kappa,water,23,24.5,0.783,0.019672315572906045,3
k_1s-1mg_mL,kappa,water,24,26.5,0.7816666666666667,0.018230011885167145,3
k_1s-1mg_mL,kappa,water,25,28.5,0.7793333333333333,0.018770544300401523,3
k_1s-1mg_mL,kappa,water,26,32.5,0.7743333333333333,0.018770544300401426,3
k_1s-1mg_mL,kappa,water,27,36.5,0.7696666666666667,0.018230011885167145,3
k_1s-1mg_mL,kappa,water,28,40.5,0.766,0.018681541692269422,3
k_1s-1mg_mL,kappa,water,29,44.5,0.7613333333333333,0.019139836293274197,3
k_1s-1mg_mL,kappa,water,30,48.5,0.758,0.018681541692269422,3
k_1s-1mg_mL,kappa,water,31,52.5,0.754,0.018681541692269422,3
k_1s-1mg_mL,kappa,water,32,56.5,0.7506666666666666,0.018610033136277106,3
k_1s-1mg_mL,kappa,water,33,60.5,0.747,0.018681541692269422,3
k_1s-1mg_mL,kappa,water,34,68.5,0.7403333333333334,0.018556220879622377,3
k_1s-1mg_mL,kappa,water,35,76.5,0.7336666666666667,0.018610033136277203,3
k_1s-1mg_mL,kappa,water,36,84.5,0.7276666666666666,0.018610033136277203,3
k_1s-1mg_mL,kappa,water,37,92.5,0.722,0.01907878402833893,3
k_1s-1mg_mL,kappa,water,38,101.0,0.7159999999999999,0.01852025917745218,3
k_1s-1mg_mL,kappa,water,39,109.0,0.7103333333333333,0.018556220879622377,3
k_1s-1mg_mL,kappa,water,40,117.0,0.7046666666666667,0.019035055380358913,3
k_1s-1mg_mL,kappa,water,41,125.0,0.7000000000000001,0.018520259177452147,3
k_1s-1mg_mL,kappa,water,42,141.0,0.6890000000000001,0.018520259177452054,3
k_1s-1mg_mL,kappa,water,43,157.0,0.6796666666666668,0.018502252115170575,3
k_1s-1mg_mL,kappa,water,44,173.0,0.6703333333333333,0.019008769905844273,3
k_1s-1mg_mL,kappa,water,45,189.0,0.6613333333333333,0.01900876990584434,3
k_1s-1mg_mL,kappa,water,46,205.0,0.653,0.019000000000000045,3
k_1s-1mg_mL,kappa,water,47,221.0,0.6446666666666667,0.01850225211517059,3
k_1s-1mg_mL,kappa,water,48,237.0,0.6366666666666667,0.01950213663508016,3
k_1s-1mg_mL,kappa,water,49,253.0,0.629,0.019000000000000045,3
k_1s-1mg_mL,kappa,water,50,285.0,0.6133333333333333,0.019502136635080103,3
k_1s-1mg_mL,kappa,water,51,317.0,0.5993333333333334,0.02003330560175563,3
k_1s-1mg_mL,kappa,water,52,349.0,0.5856666666666667,0.020008331597945187,3
k_1s-1mg_mL,kappa,water,53,381.0,0.5723333333333334,0.02103172207246315,3
k_1s-1mg_mL,kappa,water,54,413.0,0.5596666666666666,0.021548395145192,3
k_1s-1mg_mL,kappa,water,55,445.0,0.5476666666666666,0.021548395145192,3
k_1s-1mg_mL,kappa,water,56,477.0,0.536,0.022068076490713903,3
k_1s-1mg_mL,kappa,water,57,509.0,0.524,0.022649503305812238,3
k_1s-1mg_mL,kappa,water,58,573.0,0.5026666666666667,0.023713568549109946,3
k_1s-1mg_mL,kappa,water,59,637.0,0.48133333333333334,0.024785748593361735,3
k_1s-1mg_mL,kappa,water,60,701.0,0.46166666666666667,0.02596792893808307,3
k_1s-1mg_mL,kappa,water,61,765.0,0.4423333333333333,0.027061657993059696,3
k_1s-1mg_mL,kappa,water,62,829.0,0.424,0.029137604568666927,3
k_1s-1mg_mL,kappa,water,63,893.0,0.4066666666666667,0.03023794525647092,3
k_1s-1mg_mL,kappa,water,64,957.0,0.38999999999999996,0.03244996147917587,3
k_1s-1mg_mL,kappa,water,65,1020.0,0.37433333333333335,0.03397548135543236,3
k_1s-1mg_mL,kappa,water,66,1150.0,0.34366666666666673,0.03690979996333406,3
k_1s-1mg_mL,kappa,water,67,1280.0,0.3153333333333333,0.039715656022950595,3
k_1s-1mg_mL,kappa,water,68,1400.0,0.289,0.04253234063627346,3
k_1s-1mg_mL,kappa,water,69,1530.0,0.26466666666666666,0.04535783651513083,3
k_1s-1mg_mL,kappa,water,70,1660.0,0.24233333333333332,0.04819059382631982,3
k_1s-1mg_mL,kappa,water,71,1790.0,0.22133333333333335,0.04989321931218044,3
k_1s-1mg_mL,kappa,water,72,1920.0,0.20233333333333334,0.05236729259120939,3
k_1s-1mg_mL,kappa,water,73,2040.0,0.18499999999999997,0.053507008886686996,3
k_1s-1mg_mL,kappa,water,74,2300.0,0.15366666666666667,0.05529315810598389,3
k_1s-1mg_mL,kappa,water,75,2560.0,0.12860000000000002,0.05524382318413525,3
k_1s-1mg_mL,kappa,water,76,2810.0,0.10760000000000002,0.05333179164438412,3
k_1s-1mg_mL,kappa,water,77,3070.0,0.0914,0.05079251913421897,3
k_1s-1mg_mL,kappa,water,78,3320.0,0.07906666666666667,0.046712881877843226,3
k_1s-1mg_mL,kappa,water,79,3580.0,0.0702,0.0422716216864222,3
k_1s-1mg_mL,kappa,water,80,3840.0,0.06373333333333334,0.03754055584742097,3
k_1s-1mg_mL,kappa,water,81,4090.0,0.0594,0.03250830663076747,3
k_1s-1mg_mL,kappa,water,82,4600.0,0.0542,0.02400645746460731,3
k_1s-1mg_mL,kappa,water,83,5120.0,0.05136666666666667,0.017524363992263266,3
k_1s-1mg_mL,kappa,water,84,5630.0,0.0502,0.012901162738296112,3
k_1s-1mg_mL,kappa,water,85,6140.0,0.05003333333333334,0.010526791217333673,3
k_1s-1mg_mL,kappa,water,86,6650.0,0.050133333333333335,0.008804733575374856,3
k_1s-1mg_mL,kappa,water,87,7160.0,0.049833333333333334,0.009351648695996516,3
k_1s-1mg_mL,kappa,water,88,7680.0,0.04836666666666667,0.009664539995950835,3
k_1s-1mg_mL,kappa,water,89,8190.0,0.0468,0.01076429282396201,3
k_1s-1mg_mL,kappa,water,90,9210.0,0.04326666666666667,0.012397714843201277,3
k_1s-1mg_mL,kappa,water,91,10200.0,0.041166666666666664,0.012716262553648902,3
k_1s-1mg_mL,kappa,water,92,11300.0,0.039433333333333334,0.010300647228855734,3
k_1s-1mg_mL,kappa,water,93,12300.0,0.03863333333333333,0.009916820727094612,3
k_1s-1mg_mL,kappa,water,94,13300.0,0.03833333333333333,0.00932541330630087,3
k_1s-1mg_mL,kappa,water,95,14300.0,0.0386,0.007824960063795855,3
k_1s-1mg_mL,kappa,water,96,15400.0,0.0358,0.0081504601097116,3
k_1s-1mg_mL,kappa,water,97,16400.0,0.034866666666666664,0.007731321577410509,3
k_1s-1mg_mL,kappa,water,98,18400.0,0.0342,0.00667757440991862,3
k_1s-1mg_mL,kappa,water,99,20500.0,0.03326666666666667,0.005008326400438909,3
k_1s-1mg_mL,kappa,water,100,22500.0,0.032633333333333334,0.004801388688008224,3
k_1s-1mg_mL,kappa,water,101,24600.0,0.033466666666666665,0.006127261487266016,3
k_1s-1mg_mL,kappa,water,102,26600.0,0.03093333333333333,0.004697162263892247,3
k_1s-1mg_mL,kappa,water,103,28700.0,0.031,0.00710211236182588,3
k_1s-1mg_mL,kappa,water,104,30700.0,0.03333333333333333,0.009722311110704764,3
k_1s-1mg_mL,kappa,water,105,32800.0,0.033466666666666665,0.011676186592091329,3
k_1s-1mg_mL,kappa,water,106,36900.0,0.031966666666666664,0.011318274308980737,3
k_1s-1mg_mL,kappa,water,107,41000.0,0.028300000000000002,0.005450688029964656,3
k_1s-1mg_mL,kappa,water,108,45100.0,0.026366666666666667,0.005208006656421757,3
