Sample_Name,point_index,distribution_fit,distribution_fit_data,distribution_delay_time,sample_name_raw,sample_base,carrageenan_code,carrageenan,concentration_value,concentration_unit,concentration_label,matrix,replicate,is_mean
i_2S-1mg_mL-mean,4,0.977,0.117,0.477,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,5,0.975,0.08,0.458,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,6,0.974,0.0454,0.445,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,7,0.971,0.0214,0.432,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,8,0.969,0.0101,0.415,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,9,0.967,0.00325,0.408,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,10,0.964,0.98,0.404,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,11,0.961,0.979,0.388,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,12,0.958,0.978,0.383,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,13,0.953,0.977,0.358,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,14,0.948,0.975,0.347,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,15,0.943,0.974,0.323,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,16,0.936,0.971,0.27,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,17,0.93,0.969,0.22,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,18,0.922,0.967,0.15,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,19,0.911,0.965,1.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,20,0.899,0.961,2.0,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,21,0.887,0.958,2.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,22,0.871,0.953,3.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,23,0.852,0.948,4.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,24,0.833,0.943,5.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,25,0.808,0.936,7.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,26,0.779,0.93,9.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,27,0.753,0.922,11.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,28,0.72,0.911,14.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,29,0.684,0.898,18.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,30,0.656,0.886,22.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,31,0.624,0.87,28.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,32,0.593,0.851,36.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,33,0.57,0.833,44.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,34,0.544,0.809,56.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,35,0.516,0.781,68.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,36,0.491,0.757,84.5,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,37,0.457,0.724,109.0,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,38,0.416,0.687,141.0,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,39,0.378,0.655,173.0,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
i_2S-1mg_mL-mean,40,0.329,0.616,221.0,i_2S-1mg_mL-mean,i_2S-1mg_mL-mean,i,iota,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL 1,1,0.94,0.191,0.637,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,2,0.94,0.155,0.594,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,3,0.939,0.115,0.535,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,4,0.938,0.078,0.472,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,5,0.937,0.0528,0.42,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,6,0.936,0.0294,0.365,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,7,0.934,0.0135,0.315,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,8,0.933,0.00624,0.285,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,9,0.931,0.00196,0.262,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,10,0.93,0.94,0.249,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,11,0.928,0.94,0.229,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,12,0.926,0.938,0.193,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,13,0.923,0.938,0.2,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,14,0.92,0.937,0.227,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,15,0.917,0.936,0.209,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,16,0.913,0.934,0.179,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,17,0.909,0.934,0.134,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,18,0.904,0.931,0.083,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,19,0.897,0.93,1.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,20,0.889,0.927,2.0,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,21,0.882,0.926,2.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,22,0.872,0.924,3.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,23,0.861,0.92,4.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,24,0.85,0.917,5.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,25,0.836,0.913,7.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,26,0.818,0.909,9.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,27,0.801,0.904,11.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,28,0.777,0.897,14.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,29,0.748,0.89,18.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,30,0.72,0.882,22.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,31,0.681,0.872,28.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,32,0.635,0.861,36.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
L_3S-1mg_mL 1,33,0.593,0.85,44.5,L_3S-1mg_mL 1,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,1.0,False
